Role,Username,Repo Name,Repo URL,Languages,Stargazers,Contributors,Subscribers,Pulls,Commits,Size,Followers,Following,kmeans_N,labels
Data Engineer,HarunMbaabu,Lux-FLask-Version-1.00,https://github.com/HarunMbaabu/Lux-FLask-Version-1.00,"JavaScript, CSS, HTML, Python",3,1,1,12,2,9764,784,1,9,1
Data Engineer,HarunMbaabu,Lux-Tech-Resume-Builder,https://github.com/HarunMbaabu/Lux-Tech-Resume-Builder,"TypeScript, HTML, CSS, JavaScript",4,1,1,27,9,1142,784,1,9,1
Data Engineer,HarunMbaabu,Lux-Voting-System,https://github.com/HarunMbaabu/Lux-Voting-System,"Python, JavaScript, HTML, CSS, Mako",5,1,1,6,5,1736,784,1,0,0
Data Engineer,HarunMbaabu,luxtwit-example,https://github.com/HarunMbaabu/luxtwit-example,"JavaScript, HTML, CSS",1,1,0,0,0,5,784,1,0,0
Data Engineer,HarunMbaabu,Machine-Learing-Models-Using-Python,https://github.com/HarunMbaabu/Machine-Learing-Models-Using-Python,Python,12,1,1,0,11,329,784,1,0,0
Data Engineer,HarunMbaabu,MaProD-JavaScript-and-ES6-Meet_Up-Talk,https://github.com/HarunMbaabu/MaProD-JavaScript-and-ES6-Meet_Up-Talk,HTML,1,1,1,0,5,8,784,1,0,0
Data Engineer,HarunMbaabu,MaProD-Murang-a-University-of-Technology-CodingCHALLENGE,https://github.com/HarunMbaabu/MaProD-Murang-a-University-of-Technology-CodingCHALLENGE,"Java, Python, C++, JavaScript, PHP",1,1,1,0,4,5,784,1,0,0
Data Engineer,HarunMbaabu,MaProD-Website-Devevelopment-tutorials.,https://github.com/HarunMbaabu/MaProD-Website-Devevelopment-tutorials.,"JavaScript, CSS, HTML, PHP",2,1,1,0,12,12421,784,1,0,0
Data Engineer,HarunMbaabu,maprodchallenge,https://github.com/HarunMbaabu/maprodchallenge,"CSS, HTML, JavaScript",1,2,0,0,6,393,784,1,0,0
Data Engineer,HarunMbaabu,ML-JS-Demo,https://github.com/HarunMbaabu/ML-JS-Demo,"JavaScript, HTML, CSS",1,1,1,0,2,28573,784,1,0,0
Data Engineer,HarunMbaabu,Modern-Data-Engineering-Hackathon-Guide,https://github.com/HarunMbaabu/Modern-Data-Engineering-Hackathon-Guide,,1,1,1,0,6,7,784,1,0,0
Data Engineer,HarunMbaabu,Modern-Data-Satck-Stack-with-Airbyte-Snowflake-and-DBT,https://github.com/HarunMbaabu/Modern-Data-Satck-Stack-with-Airbyte-Snowflake-and-DBT,,2,1,1,0,1,42594,784,1,0,0
Data Engineer,HarunMbaabu,module-retention-analytics,https://github.com/HarunMbaabu/module-retention-analytics,Jupyter Notebook,0,1,1,0,12,338,784,1,0,0
Data Engineer,HarunMbaabu,Object-Detection-Project,https://github.com/HarunMbaabu/Object-Detection-Project,"Jupyter Notebook, Python, Shell, Dockerfile",1,1,1,0,11,44127,784,1,0,0
Data Engineer,HarunMbaabu,Perfomance-Dashboard,https://github.com/HarunMbaabu/Perfomance-Dashboard,"Jupyter Notebook, Python",1,1,1,0,30,2558,784,1,5,0
Data Engineer,HarunMbaabu,Personal-Resume.,https://github.com/HarunMbaabu/Personal-Resume.,"HTML, SCSS, CSS, JavaScript",4,1,1,2,24,4134,784,1,5,0
Data Engineer,HarunMbaabu,Portfolio-Resume---JAVASCRIPT,https://github.com/HarunMbaabu/Portfolio-Resume---JAVASCRIPT,HTML,2,1,1,0,9,24183,784,1,0,0
Data Engineer,HarunMbaabu,Progressive-Web-App,https://github.com/HarunMbaabu/Progressive-Web-App,JavaScript,1,1,1,0,4,4,784,1,0,0
Data Engineer,HarunMbaabu,PWA-Angular-Portfolio,https://github.com/HarunMbaabu/PWA-Angular-Portfolio,"CSS, HTML, TypeScript, JavaScript",2,1,1,26,11,2768,784,1,9,1
Data Engineer,HarunMbaabu,PWA-With-VanillaJS-CSS-AND-HTML,https://github.com/HarunMbaabu/PWA-With-VanillaJS-CSS-AND-HTML,"JavaScript, CSS, HTML",1,1,1,0,6,1254,784,1,0,0
Data Engineer,HarunMbaabu,pyspark-machine-learning,https://github.com/HarunMbaabu/pyspark-machine-learning,Jupyter Notebook,4,1,1,0,5,6,784,1,0,0
Data Engineer,HarunMbaabu,Python-BoootCamp-Guide,https://github.com/HarunMbaabu/Python-BoootCamp-Guide,Jupyter Notebook,30,1,5,0,16,58,784,1,1,1
Data Engineer,HarunMbaabu,python-data-types,https://github.com/HarunMbaabu/python-data-types,Python,3,1,1,0,4,2,784,1,0,0
Data Engineer,HarunMbaabu,React-Boot-Camp-Ladies-of-Lux,https://github.com/HarunMbaabu/React-Boot-Camp-Ladies-of-Lux,,1,1,1,0,13,11,784,1,0,0
Data Engineer,HarunMbaabu,React-Demo,https://github.com/HarunMbaabu/React-Demo,"JavaScript, CSS, HTML",3,1,1,0,3,192,784,1,0,0
Data Engineer,HarunMbaabu,React-Tutorial,https://github.com/HarunMbaabu/React-Tutorial,JavaScript,1,1,1,0,20,1049,784,1,5,0
Data Engineer,HarunMbaabu,Real-Time-Sentiment-Analyzer,https://github.com/HarunMbaabu/Real-Time-Sentiment-Analyzer,Python,1,1,1,0,13,42629,784,1,0,0
Data Engineer,HarunMbaabu,RealTime-Chat-App-Using-Flask-and-SocketIO,https://github.com/HarunMbaabu/RealTime-Chat-App-Using-Flask-and-SocketIO,"HTML, Python, CSS",0,1,1,0,11,440,784,1,0,0
Data Engineer,HarunMbaabu,smartcard-challange,https://github.com/HarunMbaabu/smartcard-challange,"JavaScript, HTML, CSS",3,1,2,0,7,12,784,1,0,0
Data Engineer,HarunMbaabu,SQLAlchemy-for-Database-Operations-In-Python,https://github.com/HarunMbaabu/SQLAlchemy-for-Database-Operations-In-Python,Jupyter Notebook,4,1,1,0,2,33,784,1,0,0
Data Engineer,HarunMbaabu,Statistics_using_Python,https://github.com/HarunMbaabu/Statistics_using_Python,Python,3,1,1,0,8,7,784,1,0,0
Data Engineer,HarunMbaabu,Tensenses-Dashboard,https://github.com/HarunMbaabu/Tensenses-Dashboard,"Python, Jupyter Notebook, CSS",2,1,1,0,25,4018,784,1,5,0
Data Engineer,HarunMbaabu,Tic-Tac-Toe-Angular-andTypeScript,https://github.com/HarunMbaabu/Tic-Tac-Toe-Angular-andTypeScript,"TypeScript, JavaScript, HTML, CSS",3,1,0,6,2,91628,784,1,0,0
Data Engineer,HarunMbaabu,Time-Series-Sunspot-Prediction,https://github.com/HarunMbaabu/Time-Series-Sunspot-Prediction,Jupyter Notebook,1,1,1,0,3,128,784,1,0,0
Data Engineer,PolarBear77,aaa,https://github.com/PolarBear77/aaa,,0,1,1,0,0,7,12,15,0,0
Data Engineer,PolarBear77,Algorithms-practice,https://github.com/PolarBear77/Algorithms-practice,"C++, Python",0,1,1,0,0,150,12,15,0,0
Data Engineer,PolarBear77,backend-project,https://github.com/PolarBear77/backend-project,Python,0,1,2,0,0,7,12,15,0,0
Data Engineer,PolarBear77,bert-as-service,https://github.com/PolarBear77/bert-as-service,"Python, HTML, JavaScript, Shell, CSS, Dockerfile",0,18,1,0,0,8716,12,15,8,0
Data Engineer,PolarBear77,Corpus-Clustering-Project,https://github.com/PolarBear77/Corpus-Clustering-Project,"Jupyter Notebook, Python",2,1,1,0,0,5884,12,15,0,0
Data Engineer,PolarBear77,Deep-Learning-with-Keras,https://github.com/PolarBear77/Deep-Learning-with-Keras,"Jupyter Notebook, Python",0,1,1,0,0,1744,12,15,0,0
Data Engineer,PolarBear77,Deep-Portfolio-Theory,https://github.com/PolarBear77/Deep-Portfolio-Theory,Jupyter Notebook,0,1,1,0,0,2374,12,15,0,0
Data Engineer,PolarBear77,extension-examples,https://github.com/PolarBear77/extension-examples,"TypeScript, Python, JavaScript, Shell, CSS, HTML, Dockerfile",0,20,1,0,0,8635,12,15,8,0
Data Engineer,PolarBear77,flutter-chat-demo,https://github.com/PolarBear77/flutter-chat-demo,"Dart, Ruby, Java, Objective-C, Shell",0,2,1,0,0,6470,12,15,0,0
Data Engineer,PolarBear77,flutter_hackathon,https://github.com/PolarBear77/flutter_hackathon,"Dart, Ruby, Swift, Kotlin, Objective-C",0,0,2,0,0,60,12,15,0,0
Data Engineer,PolarBear77,infcon2022-guestbook,https://github.com/PolarBear77/infcon2022-guestbook,"SCSS, HTML, Ruby",0,30,1,0,0,10506,12,15,8,0
Data Engineer,PolarBear77,Kaggle-projects,https://github.com/PolarBear77/Kaggle-projects,Jupyter Notebook,0,1,1,0,0,1887,12,15,0,0
Data Engineer,PolarBear77,Korean-Dependency-Parser,https://github.com/PolarBear77/Korean-Dependency-Parser,Jupyter Notebook,5,1,1,0,0,8624,12,15,0,0
Data Engineer,PolarBear77,line-bot-sdk-python,https://github.com/PolarBear77/line-bot-sdk-python,Python,0,30,1,0,0,465,12,15,8,0
Data Engineer,PolarBear77,models,https://github.com/PolarBear77/models,"Python, C++, HTML, Protocol Buffer, Jupyter Notebook, Shell, JavaScript, Makefile, C, GLSL",0,30,1,0,0,161009,12,15,8,0
Data Engineer,PolarBear77,MuJe,https://github.com/PolarBear77/MuJe,,0,1,1,0,0,0,12,15,0,0
Data Engineer,PolarBear77,NaverReservationMacro,https://github.com/PolarBear77/NaverReservationMacro,"Jupyter Notebook, Python, HTML",0,2,1,0,0,51,12,15,0,0
Data Engineer,PolarBear77,Node-project,https://github.com/PolarBear77/Node-project,JavaScript,0,1,1,0,0,5914,12,15,0,0
Data Engineer,PolarBear77,numpy_exercises,https://github.com/PolarBear77/numpy_exercises,Python,1,3,1,0,0,173,12,15,0,0
Data Engineer,PolarBear77,PolarBear77.github.io,https://github.com/PolarBear77/PolarBear77.github.io,HTML,0,1,1,0,0,0,12,15,0,0
Data Engineer,PolarBear77,puml-for-markdown,https://github.com/PolarBear77/puml-for-markdown,"JavaScript, Shell",0,2,1,0,0,1670,12,15,0,0
Data Engineer,PolarBear77,Spark-Analytics,https://github.com/PolarBear77/Spark-Analytics,,0,1,1,0,0,0,12,15,0,0
Data Engineer,PolarBear77,Statistical-Studies,https://github.com/PolarBear77/Statistical-Studies,,0,1,1,0,0,3,12,15,0,0
Data Engineer,zzsza,Awesome-Mobility-Machine-Learning-Contents,https://github.com/zzsza/Awesome-Mobility-Machine-Learning-Contents,,30,4,23,0,26,80,1897,171,6,1
Data Engineer,zzsza,bentoml-examples,https://github.com/zzsza/bentoml-examples,"Python, Shell, Dockerfile, Makefile",8,1,4,0,3,48,1897,171,0,0
Data Engineer,zzsza,bigquery-tutorial,https://github.com/zzsza/bigquery-tutorial,Jupyter Notebook,30,1,6,0,30,19220,1897,171,1,1
Data Engineer,zzsza,bigquery-udfs,https://github.com/zzsza/bigquery-udfs,"TSQL, PLpgSQL, Shell",5,2,2,0,14,24,1897,171,5,0
Data Engineer,zzsza,blog-comments,https://github.com/zzsza/blog-comments,,0,1,2,0,4,2,1897,171,0,0
Data Engineer,zzsza,Boostcamp-AI-Tech-Product-Serving,https://github.com/zzsza/Boostcamp-AI-Tech-Product-Serving,"Python, Dockerfile, HTML",30,8,8,0,16,110553,1897,171,1,1
Data Engineer,zzsza,Datascience-Interview-Questions,https://github.com/zzsza/Datascience-Interview-Questions,,30,2,25,0,19,37,1897,171,6,1
Data Engineer,zzsza,Deep_Learning_starting_with_the_latest_papers,https://github.com/zzsza/Deep_Learning_starting_with_the_latest_papers,Jupyter Notebook,30,1,8,0,26,43983,1897,171,1,1
Data Engineer,zzsza,fastcampus-machine-learning-project,https://github.com/zzsza/fastcampus-machine-learning-project,"Jupyter Notebook, Python",16,1,3,0,9,44071,1897,171,1,1
Data Engineer,zzsza,github-action-test,https://github.com/zzsza/github-action-test,Python,0,1,2,0,4,3,1897,171,0,0
Data Engineer,zzsza,github-action-with-python,https://github.com/zzsza/github-action-with-python,Python,30,3,10,1,25,20,1897,171,1,1
Data Engineer,zzsza,Kaggle-knowhow,https://github.com/zzsza/Kaggle-knowhow,,30,1,19,0,23,7004,1897,171,6,1
Data Engineer,zzsza,kyle-school,https://github.com/zzsza/kyle-school,"Jupyter Notebook, HTML, Python, Shell, Dockerfile",30,3,30,0,25,8478,1897,171,6,1
Data Engineer,zzsza,metricflow,https://github.com/zzsza/metricflow,"Python, Makefile",0,8,1,0,1,879,1897,171,0,0
Data Engineer,zzsza,Perfect-Guide-about-Machine-Learning-Study,https://github.com/zzsza/Perfect-Guide-about-Machine-Learning-Study,Jupyter Notebook,30,1,8,0,27,19549,1897,171,1,1
Data Engineer,zzsza,shell-scripts,https://github.com/zzsza/shell-scripts,"Shell, Python",30,1,3,0,25,34,1897,171,1,1
Data Engineer,zzsza,streamlit-with-heroku,https://github.com/zzsza/streamlit-with-heroku,"Python, Shell",4,1,2,0,18,18,1897,171,5,0
Data Engineer,zzsza,TIL,https://github.com/zzsza/TIL,"Jupyter Notebook, HTML, Python, Java, Shell, JavaScript, Julia",22,1,6,1,30,28502,1897,171,1,1
Data Engineer,zzsza,zzsza,https://github.com/zzsza/zzsza,,8,1,2,0,23,20,1897,171,5,0
Data Engineer,guiireal,1nf0-hunt3r,https://github.com/guiireal/1nf0-hunt3r,Python,1,1,1,0,0,48,352,457,0,0
Data Engineer,guiireal,admin-bro,https://github.com/guiireal/admin-bro,"TypeScript, JavaScript, CSS, HTML",1,14,1,0,0,34683,352,457,0,0
Data Engineer,guiireal,Adminator-admin-dashboard,https://github.com/guiireal/Adminator-admin-dashboard,"HTML, CSS, JavaScript, PHP",1,14,1,0,0,1695,352,457,0,0
Data Engineer,guiireal,AdminBSBMaterialDesign,https://github.com/guiireal/AdminBSBMaterialDesign,"JavaScript, HTML, CSS, CoffeeScript, PHP, Shell",1,9,2,0,0,24176,352,457,0,0
Data Engineer,guiireal,AdminLTE,https://github.com/guiireal/AdminLTE,"HTML, JavaScript, CSS",0,30,2,0,0,57823,352,457,8,0
Data Engineer,guiireal,adminlte-generator,https://github.com/guiireal/adminlte-generator,"PHP, Blade, Shell",0,9,1,0,0,4271,352,457,0,0
Data Engineer,guiireal,adminlte3-scaffold-laravel-livewire,https://github.com/guiireal/adminlte3-scaffold-laravel-livewire,"JavaScript, CSS, HTML, SCSS, PHP, Blade, Dockerfile",1,1,1,0,1,18662,352,457,0,0
Data Engineer,guiireal,adoteumdev,https://github.com/guiireal/adoteumdev,"PHP, Blade, Dockerfile, Shell",0,4,2,0,15,1032,352,457,5,0
Data Engineer,guiireal,akaunting,https://github.com/guiireal/akaunting,"PHP, HTML, Dockerfile, Vue",0,30,2,0,0,6281,352,457,8,0
Data Engineer,guiireal,aki-api,https://github.com/guiireal/aki-api,JavaScript,1,9,1,0,0,199,352,457,0,0
Data Engineer,guiireal,aliases-windows,https://github.com/guiireal/aliases-windows,Batchfile,0,1,1,0,1,1,352,457,0,0
Data Engineer,guiireal,alura-tailwind-css,https://github.com/guiireal/alura-tailwind-css,HTML,0,1,1,0,1,169,352,457,0,0
Data Engineer,guiireal,ambiente-react-native,https://github.com/guiireal/ambiente-react-native,,0,2,2,0,0,962,352,457,0,0
Data Engineer,guiireal,amcharts4,https://github.com/guiireal/amcharts4,"TypeScript, JavaScript",0,6,1,0,0,2497338,352,457,0,0
Data Engineer,guiireal,ant-design,https://github.com/guiireal/ant-design,"TypeScript, JavaScript, CSS, HTML, Shell",0,30,1,0,0,90825,352,457,8,0
Data Engineer,guiireal,anti-adblock-killer,https://github.com/guiireal/anti-adblock-killer,JavaScript,0,8,2,0,0,6487,352,457,0,0
Data Engineer,guiireal,api-examples,https://github.com/guiireal/api-examples,"C#, Pascal, PHP, JavaScript, TypeScript, HTML",0,1,2,0,0,1776,352,457,0,0
Data Engineer,guiireal,API-O-Pensador,https://github.com/guiireal/API-O-Pensador,"HTML, JavaScript, CSS, PHP",0,1,1,0,0,608,352,457,0,0
Data Engineer,guiireal,apiato,https://github.com/guiireal/apiato,"PHP, Blade, Shell",0,30,1,0,0,8150,352,457,8,0
Data Engineer,guiireal,app-ideas,https://github.com/guiireal/app-ideas,,1,30,1,0,0,553,352,457,8,0
Data Engineer,guiireal,app-web,https://github.com/guiireal/app-web,"TypeScript, HTML, CSS",1,9,1,0,0,28056,352,457,0,0
Data Engineer,guiireal,ArfanBot2,https://github.com/guiireal/ArfanBot2,"JavaScript, Shell",0,1,1,0,0,1822,352,457,0,0
Data Engineer,guiireal,artisan-view,https://github.com/guiireal/artisan-view,PHP,0,7,1,0,0,279,352,457,0,0
Data Engineer,guiireal,Arvore_Binaria_Pesquisa,https://github.com/guiireal/Arvore_Binaria_Pesquisa,C,0,1,2,0,2,2,352,457,0,0
Data Engineer,guiireal,asaas-nodejs-sdk,https://github.com/guiireal/asaas-nodejs-sdk,JavaScript,1,1,0,0,0,329,352,457,0,0
Data Engineer,guiireal,asena2,https://github.com/guiireal/asena2,"JavaScript, Dockerfile",0,13,1,0,0,856,352,457,0,0
Data Engineer,guiireal,AspWebshell,https://github.com/guiireal/AspWebshell,Classic ASP,0,1,0,0,0,4,352,457,0,0
Data Engineer,guiireal,Atlas-MD,https://github.com/guiireal/Atlas-MD,"JavaScript, CSS, HTML, Nix, Dockerfile, Shell, Procfile",3,11,0,0,0,139479,352,457,0,0
Data Engineer,guiireal,atom,https://github.com/guiireal/atom,"JavaScript, CoffeeScript, CSS, Shell, Batchfile, HTML",0,30,2,0,0,300000,352,457,8,0
Data Engineer,guiireal,Attendize,https://github.com/guiireal/Attendize,"PHP, Blade, Less, Makefile, Shell, Dockerfile",0,30,1,0,0,27403,352,457,8,0
Data Engineer,guiireal,Auto-GPT,https://github.com/guiireal/Auto-GPT,"Python, Dockerfile, JavaScript, Shell, Batchfile",0,30,0,0,0,5905,352,457,8,0
Data Engineer,guiireal,awesome-laravel,https://github.com/guiireal/awesome-laravel,,0,30,1,0,0,1081,352,457,8,0
Data Engineer,gilsondev,aeris,https://github.com/gilsondev/aeris,"Java, CSS",0,1,3,0,4,228,305,533,0,0
Data Engineer,gilsondev,alura-ansible,https://github.com/gilsondev/alura-ansible,,0,1,3,0,9,6,305,533,0,0
Data Analyst,johnpalalia,Belly-Button-Diversity,https://github.com/johnpalalia/Belly-Button-Diversity,"JavaScript, Python, HTML, Shell",0,1,0,3,5,143,68,0,0,0
Data Analyst,johnpalalia,Citi-Bike-Tableau,https://github.com/johnpalalia/Citi-Bike-Tableau,Jupyter Notebook,0,1,0,0,26,30087,68,0,5,0
Data Analyst,johnpalalia,climate_starter,https://github.com/johnpalalia/climate_starter,"Jupyter Notebook, Python",0,1,0,0,2,890,68,0,0,0
Data Analyst,johnpalalia,Crowdfunding-Trends,https://github.com/johnpalalia/Crowdfunding-Trends,,0,1,0,0,4,2284,68,0,0,0
Data Analyst,johnpalalia,Data-Journalism,https://github.com/johnpalalia/Data-Journalism,"JavaScript, HTML, CSS",0,1,0,0,5,13,68,0,0,0
Data Analyst,johnpalalia,Data_Journalism,https://github.com/johnpalalia/Data_Journalism,"JavaScript, HTML, CSS, Python",0,1,1,3,5,494,68,0,0,0
Data Analyst,johnpalalia,ETL-Exercise,https://github.com/johnpalalia/ETL-Exercise,Jupyter Notebook,1,1,0,0,0,4556,68,0,0,0
Data Analyst,johnpalalia,Exoplanet-Exploration,https://github.com/johnpalalia/Exoplanet-Exploration,Jupyter Notebook,0,1,1,0,5,1428,68,0,0,0
Data Analyst,johnpalalia,github.io,https://github.com/johnpalalia/github.io,"CSS, HTML, JavaScript",0,1,0,0,30,4934,68,0,5,0
Data Analyst,johnpalalia,Heros-of-Pymoli,https://github.com/johnpalalia/Heros-of-Pymoli,Jupyter Notebook,0,1,0,0,1,27,68,0,0,0
Data Analyst,johnpalalia,Milestone_3-Build-your-Visibility,https://github.com/johnpalalia/Milestone_3-Build-your-Visibility,,0,1,0,0,2,421,68,0,0,0
Data Analyst,johnpalalia,mission-to-mars,https://github.com/johnpalalia/mission-to-mars,"Jupyter Notebook, HTML, Python",0,1,0,0,3,100,68,0,0,0
Data Analyst,johnpalalia,Project-1,https://github.com/johnpalalia/Project-1,Jupyter Notebook,0,2,0,0,0,6099,68,0,0,0
Data Analyst,johnpalalia,Project-two-,https://github.com/johnpalalia/Project-two-,"HTML, JavaScript, CSS",0,1,0,0,23,1753,68,0,5,0
Data Analyst,johnpalalia,Python-Challenge,https://github.com/johnpalalia/Python-Challenge,Python,0,1,0,0,1,37,68,0,0,0
Data Analyst,johnpalalia,Spam_Alert,https://github.com/johnpalalia/Spam_Alert,"Jupyter Notebook, Python, HTML, CSS",0,1,1,0,2,1499,68,0,0,0
Data Analyst,johnpalalia,SQL_Queries,https://github.com/johnpalalia/SQL_Queries,,2,1,0,0,4,9,68,0,0,0
Data Analyst,johnpalalia,Stock-Market-Analysis,https://github.com/johnpalalia/Stock-Market-Analysis,Visual Basic,1,1,0,0,1,641,68,0,0,0
Data Analyst,johnpalalia,The-Power-of-Plots,https://github.com/johnpalalia/The-Power-of-Plots,"Jupyter Notebook, Python",0,1,0,0,4,190,68,0,0,0
Data Analyst,johnpalalia,UCB_Project3,https://github.com/johnpalalia/UCB_Project3,"HTML, Python, CSS",2,1,0,0,12,878,68,0,0,0
Data Analyst,johnpalalia,UFO-Sightings,https://github.com/johnpalalia/UFO-Sightings,"JavaScript, CSS, HTML",0,1,0,0,3,721,68,0,0,0
Data Analyst,johnpalalia,USGS-Earthquakes-Visualization,https://github.com/johnpalalia/USGS-Earthquakes-Visualization,"JavaScript, HTML, CSS",0,1,0,0,2,6,68,0,0,0
Data Analyst,johnpalalia,WeatherPy,https://github.com/johnpalalia/WeatherPy,"Jupyter Notebook, Python",1,1,0,0,4,622,68,0,0,0
Data Analyst,johnpalalia,Web-Visualization-Dashboard,https://github.com/johnpalalia/Web-Visualization-Dashboard,"HTML, CSS",0,1,0,0,14,6307,68,0,0,0
Data Analyst,DataSpieler12345,analytics-projects,https://github.com/DataSpieler12345/analytics-projects,"HTML, Jupyter Notebook, Python, TSQL",2,1,1,0,30,125827,59,36,5,0
Data Analyst,DataSpieler12345,BEPb,https://github.com/DataSpieler12345/BEPb,,0,2,0,0,0,1753381,59,36,0,0
Data Analyst,DataSpieler12345,control-version,https://github.com/DataSpieler12345/control-version,,0,1,1,0,5,2,59,36,0,0
Data Analyst,DataSpieler12345,dash-by-plotly-lib-project,https://github.com/DataSpieler12345/dash-by-plotly-lib-project,"Python, CSS",1,1,1,0,5,1705,59,36,0,0
Data Analyst,DataSpieler12345,data-analysis-with-r,https://github.com/DataSpieler12345/data-analysis-with-r,,2,1,1,0,4,392,59,36,0,0
Data Analyst,DataSpieler12345,Data-Analytics-Projects,https://github.com/DataSpieler12345/Data-Analytics-Projects,"Jupyter Notebook, JavaScript, HTML, Python, Visual Basic, CSS",1,1,0,0,0,19510,59,36,0,0
Data Analyst,DataSpieler12345,DataSpieler12345,https://github.com/DataSpieler12345/DataSpieler12345,,0,1,1,0,8,13,59,36,0,0
Data Analyst,DataSpieler12345,django101-project,https://github.com/DataSpieler12345/django101-project,"Python, HTML",0,1,1,0,4,18036,59,36,0,0
Data Analyst,DataSpieler12345,ds-with-python,https://github.com/DataSpieler12345/ds-with-python,"HTML, Jupyter Notebook, Python",4,1,1,0,30,48097,59,36,5,0
Data Analyst,DataSpieler12345,excel-bi-analytics,https://github.com/DataSpieler12345/excel-bi-analytics,,3,1,3,0,30,53378,59,36,5,0
Data Analyst,DataSpieler12345,freeCodeCamp,https://github.com/DataSpieler12345/freeCodeCamp,"TypeScript, JavaScript, CSS, MDX, Dockerfile, EJS, HTML, Shell, Less",0,30,0,0,0,378147,59,36,8,0
Data Analyst,DataSpieler12345,FrontEnd-Projects,https://github.com/DataSpieler12345/FrontEnd-Projects,"HTML, CSS",0,1,0,0,5,124,59,36,0,0
Data Analyst,DataSpieler12345,git-vscode-demo,https://github.com/DataSpieler12345/git-vscode-demo,"HTML, Python",0,1,1,0,2,3,59,36,0,0
Data Analyst,DataSpieler12345,javascript-project,https://github.com/DataSpieler12345/javascript-project,JavaScript,0,1,1,0,2,0,59,36,0,0
Data Analyst,DataSpieler12345,ml-with-python,https://github.com/DataSpieler12345/ml-with-python,"Jupyter Notebook, HTML, Python",0,1,1,0,20,5376,59,36,5,0
Data Analyst,DataSpieler12345,pbix-analytics,https://github.com/DataSpieler12345/pbix-analytics,,1,1,1,0,8,21274,59,36,0,0
Data Analyst,DataSpieler12345,proyecto-mates,https://github.com/DataSpieler12345/proyecto-mates,Python,0,1,1,0,12,21,59,36,0,0
Data Analyst,DataSpieler12345,proyecto2-html,https://github.com/DataSpieler12345/proyecto2-html,HTML,0,1,0,0,0,1,59,36,0,0
Data Analyst,DataSpieler12345,python-for-ds-ml,https://github.com/DataSpieler12345/python-for-ds-ml,"Jupyter Notebook, HTML, Python",4,1,2,0,30,192322,59,36,5,0
Data Analyst,DataSpieler12345,python-projects,https://github.com/DataSpieler12345/python-projects,"Jupyter Notebook, Python",2,1,1,0,13,4011,59,36,0,0
